frame,processing_ms,deadline_ms,deadline_missed
0,5.861431,10.000000,0
1,5.795524,10.000000,0
2,5.842468,10.000000,0
3,5.669951,10.000000,0
4,6.110114,10.000000,0
5,5.779598,10.000000,0
6,5.786635,10.000000,0
7,5.806894,10.000000,0
8,5.831764,10.000000,0
9,5.833672,10.000000,0
10,5.662655,10.000000,0
11,5.937411,10.000000,0
12,5.836894,10.000000,0
13,5.877912,10.000000,0
14,5.791450,10.000000,0
15,5.818042,10.000000,0
16,5.700895,10.000000,0
17,5.739802,10.000000,0
18,5.776987,10.000000,0
19,5.755172,10.000000,0
20,5.743746,10.000000,0
21,5.762302,10.000000,0
22,5.802820,10.000000,0
23,5.799394,10.000000,0
24,5.758432,10.000000,0
25,5.819745,10.000000,0
26,5.778209,10.000000,0
27,5.765099,10.000000,0
28,5.645488,10.000000,0
29,5.902245,10.000000,0
30,5.780117,10.000000,0
31,5.830116,10.000000,0
32,5.802913,10.000000,0
33,5.840931,10.000000,0
34,5.632821,10.000000,0
35,5.855283,10.000000,0
36,5.806376,10.000000,0
37,5.850875,10.000000,0
38,6.484499,10.000000,0
39,5.763747,10.000000,0
40,5.817098,10.000000,0
41,5.794154,10.000000,0
42,5.759932,10.000000,0
43,5.708692,10.000000,0
44,5.852264,10.000000,0
45,5.745765,10.000000,0
46,6.076929,10.000000,0
47,5.970948,10.000000,0
48,5.725951,10.000000,0
49,5.895671,10.000000,0
50,5.752394,10.000000,0
51,5.767209,10.000000,0
52,5.804006,10.000000,0
53,5.682562,10.000000,0
54,5.640136,10.000000,0
55,5.834413,10.000000,0
56,5.735654,10.000000,0
57,5.833171,10.000000,0
58,5.671803,10.000000,0
59,5.772617,10.000000,0
60,5.738654,10.000000,0
61,5.800857,10.000000,0
62,5.750320,10.000000,0
63,5.776839,10.000000,0
64,5.808950,10.000000,0
65,5.737395,10.000000,0
66,5.711469,10.000000,0
67,5.747024,10.000000,0
68,5.816765,10.000000,0
69,5.826616,10.000000,0
70,5.648840,10.000000,0
71,5.814968,10.000000,0
72,5.715172,10.000000,0
73,5.886912,10.000000,0
74,5.784209,10.000000,0
75,5.725746,10.000000,0
76,5.740080,10.000000,0
77,5.865079,10.000000,0
78,5.713488,10.000000,0
79,5.687580,10.000000,0
80,5.831135,10.000000,0
81,5.915431,10.000000,0
82,6.384500,10.000000,0
83,5.865931,10.000000,0
84,5.857246,10.000000,0
85,5.729617,10.000000,0
86,5.798246,10.000000,0
87,5.763413,10.000000,0
88,5.756746,10.000000,0
89,5.698043,10.000000,0
90,5.948356,10.000000,0
91,5.768895,10.000000,0
92,5.657933,10.000000,0
93,5.783561,10.000000,0
94,5.854227,10.000000,0
95,5.888986,10.000000,0
96,5.780024,10.000000,0
97,5.851560,10.000000,0
98,5.665136,10.000000,0
99,5.734487,10.000000,0
100,5.731969,10.000000,0
101,6.036114,10.000000,0
102,5.647044,10.000000,0
103,5.762432,10.000000,0
104,5.771524,10.000000,0
105,5.719080,10.000000,0
106,5.877431,10.000000,0
107,5.735024,10.000000,0
108,5.792246,10.000000,0
109,5.797579,10.000000,0
110,5.792598,10.000000,0
111,5.657673,10.000000,0
112,5.767265,10.000000,0
113,5.853894,10.000000,0
114,5.787932,10.000000,0
115,5.854191,10.000000,0
116,6.112854,10.000000,0
117,5.908838,10.000000,0
118,5.843579,10.000000,0
119,5.776635,10.000000,0
120,5.744562,10.000000,0
121,5.820579,10.000000,0
122,5.745709,10.000000,0
123,5.683099,10.000000,0
124,5.825653,10.000000,0
125,5.810746,10.000000,0
126,5.844320,10.000000,0
127,5.750469,10.000000,0
128,5.702432,10.000000,0
129,6.117965,10.000000,0
130,5.805487,10.000000,0
131,5.814079,10.000000,0
132,5.870023,10.000000,0
133,5.788672,10.000000,0
134,5.696414,10.000000,0
135,5.772209,10.000000,0
136,5.769450,10.000000,0
137,5.843857,10.000000,0
138,6.049021,10.000000,0
139,6.180224,10.000000,0
140,5.839394,10.000000,0
141,5.793524,10.000000,0
142,5.652395,10.000000,0
143,5.777191,10.000000,0
144,5.773172,10.000000,0
145,5.866023,10.000000,0
146,6.432092,10.000000,0
147,5.973985,10.000000,0
148,6.687276,10.000000,0
149,6.394148,10.000000,0
150,6.579017,10.000000,0
151,7.780229,10.000000,0
152,6.988606,10.000000,0
153,7.333158,10.000000,0
154,7.146142,10.000000,0
155,7.747229,10.000000,0
156,7.495676,10.000000,0
157,7.699211,10.000000,0
158,5.780043,10.000000,0
159,5.993262,10.000000,0
160,5.805560,10.000000,0
161,5.743376,10.000000,0
162,5.829413,10.000000,0
163,5.757431,10.000000,0
164,6.070892,10.000000,0
165,5.865078,10.000000,0
166,5.784765,10.000000,0
167,5.654784,10.000000,0
168,6.688479,10.000000,0
169,5.729783,10.000000,0
170,5.888264,10.000000,0
171,5.685191,10.000000,0
172,5.760858,10.000000,0
173,5.736802,10.000000,0
174,5.885060,10.000000,0
175,5.756450,10.000000,0
176,5.679544,10.000000,0
177,5.823875,10.000000,0
178,5.905115,10.000000,0
179,5.869615,10.000000,0
180,5.751802,10.000000,0
181,5.791969,10.000000,0
182,5.767783,10.000000,0
183,5.784635,10.000000,0
184,5.774376,10.000000,0
185,5.713284,10.000000,0
186,5.732173,10.000000,0
187,5.874856,10.000000,0
188,5.760079,10.000000,0
189,5.752857,10.000000,0
190,5.784246,10.000000,0
191,5.690599,10.000000,0
192,5.810728,10.000000,0
193,5.780042,10.000000,0
194,5.803394,10.000000,0
195,5.689025,10.000000,0
196,5.765913,10.000000,0
197,5.891226,10.000000,0
198,5.773339,10.000000,0
199,5.817691,10.000000,0
200,5.670358,10.000000,0
201,5.804895,10.000000,0
202,5.736562,10.000000,0
203,5.830635,10.000000,0
204,5.742117,10.000000,0
205,5.837968,10.000000,0
206,5.811487,10.000000,0
207,5.773728,10.000000,0
208,5.789153,10.000000,0
209,5.724709,10.000000,0
210,5.720803,10.000000,0
211,5.765876,10.000000,0
212,5.798246,10.000000,0
213,5.646062,10.000000,0
214,5.834542,10.000000,0
215,5.798505,10.000000,0
216,5.838875,10.000000,0
217,5.862949,10.000000,0
218,5.631396,10.000000,0
219,5.757080,10.000000,0
220,5.783061,10.000000,0
221,5.907541,10.000000,0
222,5.668673,10.000000,0
223,5.755450,10.000000,0
224,5.838338,10.000000,0
225,5.787746,10.000000,0
226,5.877653,10.000000,0
227,5.695876,10.000000,0
228,5.807579,10.000000,0
229,5.762117,10.000000,0
230,5.787969,10.000000,0
231,5.618618,10.000000,0
232,5.801542,10.000000,0
233,5.825709,10.000000,0
234,5.774431,10.000000,0
235,5.738839,10.000000,0
236,5.712839,10.000000,0
237,5.727358,10.000000,0
238,5.780913,10.000000,0
239,5.884357,10.000000,0
240,5.651711,10.000000,0
241,5.746358,10.000000,0
242,5.815820,10.000000,0
243,5.793469,10.000000,0
244,5.681747,10.000000,0
245,5.715672,10.000000,0
246,5.795283,10.000000,0
247,5.890245,10.000000,0
248,5.787506,10.000000,0
249,5.660173,10.000000,0
250,5.828246,10.000000,0
251,5.857616,10.000000,0
252,5.678284,10.000000,0
253,5.780709,10.000000,0
254,5.713062,10.000000,0
255,5.800691,10.000000,0
256,5.775116,10.000000,0
257,5.648618,10.000000,0
258,6.614757,10.000000,0
259,5.838542,10.000000,0
260,5.780283,10.000000,0
261,5.668117,10.000000,0
262,5.806227,10.000000,0
263,5.766802,10.000000,0
264,5.859949,10.000000,0
265,5.691562,10.000000,0
266,5.776413,10.000000,0
267,5.991874,10.000000,0
268,5.892856,10.000000,0
269,5.787654,10.000000,0
270,5.843913,10.000000,0
271,5.661840,10.000000,0
272,5.741894,10.000000,0
273,5.926652,10.000000,0
