frame,processing_ms,deadline_ms,deadline_missed
0,5.301554,10.000000,0
1,5.311257,10.000000,0
2,5.328572,10.000000,0
3,5.297535,10.000000,0
4,5.339053,10.000000,0
5,5.275072,10.000000,0
6,5.386034,10.000000,0
7,5.302720,10.000000,0
8,5.471663,10.000000,0
9,5.245702,10.000000,0
10,5.351386,10.000000,0
11,5.329590,10.000000,0
12,5.284590,10.000000,0
13,5.287960,10.000000,0
14,5.289924,10.000000,0
15,5.271998,10.000000,0
16,5.260387,10.000000,0
17,5.386590,10.000000,0
18,5.346219,10.000000,0
19,5.262535,10.000000,0
20,5.399016,10.000000,0
21,5.374534,10.000000,0
22,5.303387,10.000000,0
23,5.404644,10.000000,0
24,5.321572,10.000000,0
25,5.303979,10.000000,0
26,5.413256,10.000000,0
27,5.329719,10.000000,0
28,5.416941,10.000000,0
29,5.416515,10.000000,0
30,5.325405,10.000000,0
31,5.275128,10.000000,0
32,5.198259,10.000000,0
33,5.291090,10.000000,0
34,5.340090,10.000000,0
35,5.400052,10.000000,0
36,5.329220,10.000000,0
37,5.328220,10.000000,0
38,5.350572,10.000000,0
39,5.267888,10.000000,0
40,5.338571,10.000000,0
41,5.339923,10.000000,0
42,5.354738,10.000000,0
43,5.310812,10.000000,0
44,5.383700,10.000000,0
45,5.313905,10.000000,0
46,5.282183,10.000000,0
47,5.282702,10.000000,0
48,5.372257,10.000000,0
49,5.347201,10.000000,0
50,5.348461,10.000000,0
51,5.269091,10.000000,0
52,5.280331,10.000000,0
53,5.425200,10.000000,0
54,5.349442,10.000000,0
55,5.401089,10.000000,0
56,5.497459,10.000000,0
57,5.287961,10.000000,0
58,5.274499,10.000000,0
59,5.393978,10.000000,0
60,5.293128,10.000000,0
61,5.309053,10.000000,0
62,5.319775,10.000000,0
63,5.348331,10.000000,0
64,5.235943,10.000000,0
65,5.392590,10.000000,0
66,5.319350,10.000000,0
67,5.374627,10.000000,0
68,5.343405,10.000000,0
69,5.304887,10.000000,0
70,5.355164,10.000000,0
71,5.328683,10.000000,0
72,5.158259,10.000000,0
73,5.342201,10.000000,0
74,5.395090,10.000000,0
75,5.273980,10.000000,0
76,5.317997,10.000000,0
77,5.337461,10.000000,0
78,5.318035,10.000000,0
79,5.258980,10.000000,0
80,5.408830,10.000000,0
81,5.324183,10.000000,0
82,5.298387,10.000000,0
83,5.213443,10.000000,0
84,5.308201,10.000000,0
85,5.384386,10.000000,0
86,5.324609,10.000000,0
87,5.306831,10.000000,0
88,5.551439,10.000000,0
89,5.424903,10.000000,0
90,5.395478,10.000000,0
91,5.267276,10.000000,0
92,5.361775,10.000000,0
93,5.333479,10.000000,0
94,5.340201,10.000000,0
95,5.334868,10.000000,0
96,5.342349,10.000000,0
97,5.305776,10.000000,0
98,5.316108,10.000000,0
99,5.343386,10.000000,0
100,5.504069,10.000000,0
101,5.332849,10.000000,0
102,5.403626,10.000000,0
103,5.246572,10.000000,0
104,5.393997,10.000000,0
105,5.357201,10.000000,0
106,5.252665,10.000000,0
107,5.313294,10.000000,0
108,5.375738,10.000000,0
109,5.216054,10.000000,0
110,5.216129,10.000000,0
111,5.344442,10.000000,0
112,5.336146,10.000000,0
113,5.386700,10.000000,0
114,5.332090,10.000000,0
115,5.273739,10.000000,0
116,5.408571,10.000000,0
117,5.313627,10.000000,0
118,5.359090,10.000000,0
119,5.288942,10.000000,0
120,5.365201,10.000000,0
121,5.388590,10.000000,0
122,5.307294,10.000000,0
123,5.289442,10.000000,0
124,5.529033,10.000000,0
125,5.274369,10.000000,0
126,5.296739,10.000000,0
127,5.391645,10.000000,0
128,5.324165,10.000000,0
129,5.335164,10.000000,0
130,5.311850,10.000000,0
131,5.269647,10.000000,0
132,5.278572,10.000000,0
133,5.433570,10.000000,0
134,5.312757,10.000000,0
135,5.251573,10.000000,0
136,5.308460,10.000000,0
137,5.205740,10.000000,0
138,5.287386,10.000000,0
139,5.320923,10.000000,0
140,5.406627,10.000000,0
141,5.285017,10.000000,0
142,5.332794,10.000000,0
143,5.408978,10.000000,0
144,5.411515,10.000000,0
145,5.373868,10.000000,0
146,5.265313,10.000000,0
147,5.303238,10.000000,0
148,5.564143,10.000000,0
149,5.354849,10.000000,0
150,5.284424,10.000000,0
151,5.393293,10.000000,0
152,5.329349,10.000000,0
153,5.330960,10.000000,0
154,5.305942,10.000000,0
155,5.269165,10.000000,0
156,5.340331,10.000000,0
157,5.382997,10.000000,0
158,5.293590,10.000000,0
159,5.286276,10.000000,0
160,5.426348,10.000000,0
161,5.324868,10.000000,0
162,5.219258,10.000000,0
163,5.315813,10.000000,0
164,5.354941,10.000000,0
165,5.253721,10.000000,0
166,5.333905,10.000000,0
167,5.242128,10.000000,0
168,5.336053,10.000000,0
169,5.361108,10.000000,0
170,5.329257,10.000000,0
171,5.274331,10.000000,0
172,5.408275,10.000000,0
173,5.287461,10.000000,0
174,5.343035,10.000000,0
175,5.360812,10.000000,0
176,5.293684,10.000000,0
177,5.364998,10.000000,0
178,5.394478,10.000000,0
179,5.270128,10.000000,0
180,5.244073,10.000000,0
181,5.381571,10.000000,0
182,5.379071,10.000000,0
183,5.365145,10.000000,0
184,5.362182,10.000000,0
185,5.263054,10.000000,0
186,5.255220,10.000000,0
187,5.425774,10.000000,0
188,5.266554,10.000000,0
189,5.293942,10.000000,0
190,5.316646,10.000000,0
191,5.309794,10.000000,0
192,5.340164,10.000000,0
193,5.263572,10.000000,0
194,5.288961,10.000000,0
195,5.275276,10.000000,0
196,5.402052,10.000000,0
197,5.342090,10.000000,0
198,5.236294,10.000000,0
199,5.270943,10.000000,0
200,5.422663,10.000000,0
201,5.566495,10.000000,0
202,5.401830,10.000000,0
203,5.268720,10.000000,0
204,5.343978,10.000000,0
205,5.343905,10.000000,0
206,5.330960,10.000000,0
207,5.352404,10.000000,0
208,5.369794,10.000000,0
209,5.899399,10.000000,0
210,5.689550,10.000000,0
211,5.545958,10.000000,0
212,5.327442,10.000000,0
213,5.354072,10.000000,0
214,5.380516,10.000000,0
215,5.239295,10.000000,0
216,5.451829,10.000000,0
217,5.363072,10.000000,0
218,5.325535,10.000000,0
219,5.368331,10.000000,0
220,5.331460,10.000000,0
221,5.370997,10.000000,0
222,5.305572,10.000000,0
223,5.373442,10.000000,0
224,5.521644,10.000000,0
225,5.388349,10.000000,0
226,5.324571,10.000000,0
227,5.346701,10.000000,0
228,5.405404,10.000000,0
229,5.394589,10.000000,0
230,5.246776,10.000000,0
231,5.460681,10.000000,0
232,5.330498,10.000000,0
233,5.299350,10.000000,0
234,5.341738,10.000000,0
235,5.260146,10.000000,0
236,5.331608,10.000000,0
237,5.370867,10.000000,0
238,5.317386,10.000000,0
239,5.262165,10.000000,0
240,5.391738,10.000000,0
241,5.317350,10.000000,0
242,5.311535,10.000000,0
243,5.293813,10.000000,0
244,5.290628,10.000000,0
245,5.335794,10.000000,0
246,5.372701,10.000000,0
247,5.301998,10.000000,0
248,5.282332,10.000000,0
249,5.296128,10.000000,0
250,5.365089,10.000000,0
251,5.276202,10.000000,0
252,5.462293,10.000000,0
253,5.280776,10.000000,0
254,5.327294,10.000000,0
255,5.330553,10.000000,0
256,5.354831,10.000000,0
257,5.406885,10.000000,0
258,5.424089,10.000000,0
259,5.312387,10.000000,0
260,5.214388,10.000000,0
261,5.457015,10.000000,0
262,5.329682,10.000000,0
263,5.370849,10.000000,0
264,5.434959,10.000000,0
265,5.428385,10.000000,0
266,5.298887,10.000000,0
267,5.371738,10.000000,0
268,5.318979,10.000000,0
269,5.353941,10.000000,0
270,5.400682,10.000000,0
271,5.342831,10.000000,0
272,5.348609,10.000000,0
273,5.319868,10.000000,0
274,5.342145,10.000000,0
275,5.593606,10.000000,0
276,5.339368,10.000000,0
277,5.341090,10.000000,0
278,5.322497,10.000000,0
279,5.354127,10.000000,0
280,5.279684,10.000000,0
281,5.389701,10.000000,0
282,5.294905,10.000000,0
283,5.292498,10.000000,0
284,5.310017,10.000000,0
285,5.337183,10.000000,0
286,5.280628,10.000000,0
287,5.234814,10.000000,0
288,5.398256,10.000000,0
289,5.290368,10.000000,0
290,5.368960,10.000000,0
291,5.413497,10.000000,0
292,5.309665,10.000000,0
293,5.378275,10.000000,0
294,5.317386,10.000000,0
295,5.337164,10.000000,0
296,5.363109,10.000000,0
297,5.299554,10.000000,0
298,5.383590,10.000000,0
299,5.325645,10.000000,0
300,5.282683,10.000000,0
301,5.392053,10.000000,0
302,5.414978,10.000000,0
303,5.383478,10.000000,0
304,5.357349,10.000000,0
305,5.290961,10.000000,0
306,5.219851,10.000000,0
307,5.298812,10.000000,0
308,5.349090,10.000000,0
309,5.328516,10.000000,0
310,5.354442,10.000000,0
311,5.354238,10.000000,0
312,5.272999,10.000000,0
313,5.273221,10.000000,0
314,5.438460,10.000000,0
315,5.408626,10.000000,0
316,5.313813,10.000000,0
317,5.387182,10.000000,0
318,5.302091,10.000000,0
319,5.360423,10.000000,0
320,5.359571,10.000000,0
321,5.387275,10.000000,0
322,5.330961,10.000000,0
323,5.356812,10.000000,0
324,5.328256,10.000000,0
325,5.319313,10.000000,0
326,5.449070,10.000000,0
327,5.263999,10.000000,0
328,5.311331,10.000000,0
329,5.401534,10.000000,0
330,5.297961,10.000000,0
331,5.279146,10.000000,0
332,5.371274,10.000000,0
333,5.281664,10.000000,0
334,5.339905,10.000000,0
335,5.399145,10.000000,0
336,5.317887,10.000000,0
337,5.351275,10.000000,0
338,5.380331,10.000000,0
339,5.297683,10.000000,0
340,5.301812,10.000000,0
341,5.340350,10.000000,0
342,5.273998,10.000000,0
343,5.340127,10.000000,0
344,5.420922,10.000000,0
345,5.329664,10.000000,0
346,5.265017,10.000000,0
347,5.363442,10.000000,0
348,5.327683,10.000000,0
349,5.258036,10.000000,0
350,5.448460,10.000000,0
351,5.340979,10.000000,0
352,5.327886,10.000000,0
353,5.324479,10.000000,0
354,5.359942,10.000000,0
355,5.374164,10.000000,0
356,5.339886,10.000000,0
357,5.400034,10.000000,0
358,5.291016,10.000000,0
359,5.468644,10.000000,0
360,5.333442,10.000000,0
361,5.299998,10.000000,0
362,5.330719,10.000000,0
363,5.384386,10.000000,0
364,5.370275,10.000000,0
365,5.330646,10.000000,0
366,5.313220,10.000000,0
367,5.247128,10.000000,0
368,5.411256,10.000000,0
369,5.418626,10.000000,0
